feature,d,p_raw,ci_excl0,p_FDR,gate
sp_e_lf_AVL,2.659769390048697,3.0742676893703403e-13,True,2.7898979281035837e-12,True
sp_e_tot_AVL,2.5253094252479396,8.202047290638004e-14,True,8.756891666181164e-13,True
sp_e_vlf_AVL,2.4545341119721735,1.2892021895414258e-13,True,1.2821380679548974e-12,True
sp_e_lf_III,2.0122658985246895,4.595803989910706e-15,True,7.583076583352665e-14,True
sp_e_tot_III,1.9986479682657714,5.186308962864446e-15,True,8.36724512675464e-14,True
p95_AVL,1.9660738366251977,3.355882411459707e-12,True,2.3769469567997532e-11,True
sp_e_vlf_III,1.9469177057738063,2.640296831221912e-16,True,7.233416979121163e-15,True
std_AVL,1.9293762020905263,1.0028925032323525e-13,True,1.0112499407592888e-12,True
rms_AVL,1.9292706644802893,1.0026922000597885e-13,True,1.0112499407592888e-12,True
absmean_AVL,1.8993117388050882,5.977290153877513e-13,True,5.228328496042258e-12,True
sp_rel_lf_V3,1.8646394661453476,2.8001566442383393e-21,True,1.3552758158113561e-18,True
sp_rel_lf_V4,1.863798538860257,9.122938303519303e-25,True,1.3246506416710028e-21,True
p05_III,-1.8209503928353254,7.557097900041066e-12,True,4.898618817348048e-11,True
absmean_III,1.8079996957826987,2.2940352794244194e-14,True,2.871499332520911e-13,True
std_III,1.7987922433096701,9.119719350584508e-15,True,1.245293328600886e-13,True
rms_III,1.79858713018522,9.176748358147024e-15,True,1.245293328600886e-13,True
sp_e_vlf_I,1.7716614356006128,8.058082390827162e-18,True,7.31270976967565e-16,True
p05_AVL,-1.6360597075417027,2.6493526354732202e-12,True,1.962683687095467e-11,True
p95_I,1.6224643773610923,7.54778873412174e-13,True,6.408999556692846e-12,True
spf_2_5_V4,1.587859315258275,2.5931055677519997e-21,True,1.3552758158113561e-18,True
p95_III,1.5606510064975896,1.84756267998583e-13,True,1.7533732100257682e-12,True
max_AVL,1.5556367197510368,1.6911653382893388e-12,True,1.3061553570192126e-11,True
absmax_AVL,1.5189956799620308,1.546410169632395e-12,True,1.2137230088141825e-11,True
p05_AVF,-1.4982214450547604,4.037515321409546e-14,True,4.702361001536582e-13,True
min_III,-1.489383338153157,6.971204699474941e-10,True,3.07665325946432e-09,True
p25_AVL,-1.4852531639685806,1.4063225571494867e-10,True,7.164843343793173e-10,True
rms_I,1.4591085499686558,1.4619501595911008e-15,True,3.044593175273182e-14,True
std_I,1.459060741794919,1.4532255674075368e-15,True,3.044593175273182e-14,True
sp_rel_lf_V2,1.4416572809512425,1.0621410735441767e-15,True,2.5282439980100728e-14,True
p75_III,1.4408414550427033,6.976244540264068e-09,True,2.4646002609400063e-08,True
spf_5_8_V3,1.4131693022207286,1.0452281439263177e-14,True,1.3797011499827392e-13,True
hj2_complexity_AVF,1.4103762000044977,6.807733912257156e-13,True,5.883827167022256e-12,True
absmean_I,1.3919537285443666,6.056609573272615e-14,True,6.764767000301413e-13,True
absmax_III,1.3889914950037783,2.237626570902918e-12,True,1.6834371922026096e-11,True
sp_log_lf_III,1.3689352097274798,4.595803989910706e-15,True,7.583076583352665e-14,True
spf_5_8_V4,1.3521938354427885,4.5629634679611754e-17,True,1.956108978601885e-15,True
sp_log_lf_I,1.3502248969380177,1.5306838966593823e-15,True,3.044593175273182e-14,True
skew_V2,1.3466438942871377,7.309846337457551e-14,True,7.862145838509899e-13,True
hj_abs_mobility_I,-1.3368477181489569,1.0717412158511373e-17,True,8.645379141199174e-16,True
hj2_mobility_I,-1.3260795473072668,6.289171131533616e-15,True,9.512371336444593e-14,True
hj2_complexity_V4,1.320464829336284,8.625183527763099e-18,True,7.366921460183541e-16,True
sp_e_mf_AVL,1.309639020262288,1.363564477850908e-12,True,1.0819101758685892e-11,True
sp_bw_I,-1.308513517569112,4.5804204733102e-17,True,1.956108978601885e-15,True
sp_log_lf_AVL,1.29658413346168,3.0742676893703403e-13,True,2.7898979281035837e-12,True
absmean_AVF,1.293656335876335,3.3250968838739316e-11,True,1.8498240135574515e-10,True
sp_roll75_V5,-1.2874648025371662,3.1936574050753024e-18,True,5.049271630544433e-16,True
sp_e_vlf_AVF,1.2837012935924974,1.1532075499009162e-16,True,3.986803243943167e-15,True
var_III,1.2822308911713345,9.119719350584508e-15,True,1.245293328600886e-13,True
hj_activity_III,1.2822308911713343,9.119719350584508e-15,True,1.245293328600886e-13,True
spf_2_5_V3,1.2742204690842405,1.5257869435959722e-15,True,3.044593175273182e-14,True
std_AVF,1.2719202138677286,2.845896067952144e-11,True,1.6268665711285485e-10,True
rms_AVF,1.2716713989050492,2.866387441579607e-11,True,1.6321547314406232e-10,True
sp_rel_lf_V5,1.2712356971082663,6.170347625222836e-17,True,2.4887068755065437e-15,True
sp_roll90_I,-1.2633738137748034,8.621254851530032e-16,True,2.1217054312578993e-14,True
hj_abs_mobility_V5,-1.2630785302572929,4.535131862150456e-18,True,5.049271630544433e-16,True
spf_15_18_V5,-1.261853486670851,4.516253613546083e-17,True,1.956108978601885e-15,True
hj_abs_mobility_V4,-1.2610619251249318,4.670883123929461e-18,True,5.049271630544433e-16,True
rng_AVL,1.2605965743887177,9.245882464134967e-13,True,7.552220719432486e-12,True
spf_18_20_V4,-1.2603403903667723,3.883085923587967e-18,True,5.049271630544433e-16,True
sp_rel_delta_hf_V4,-1.2542033554696161,4.868443720910611e-18,True,5.049271630544433e-16,True
hj_abs_mobility_AVF,-1.2532221747890395,1.3291782161933008e-16,True,4.488294813750402e-15,True
spf_15_18_V4,-1.252319957478038,2.7096130398006232e-17,True,1.639315889079377e-15,True
sp_roll90_V4,-1.246993062836859,1.1357241969030336e-17,True,8.679323862648445e-16,True
sp_edge95_I,-1.244718626780444,1.2649519374205018e-15,True,2.9092455618550404e-14,True
sp_rel_delta_hf_V5,-1.2341436938323844,3.478514895430997e-17,True,1.80333376703687e-15,True
spf_18_20_V5,-1.2333480752945662,5.407948393546221e-17,True,2.2435260192654608e-15,True
sp_bw_V4,-1.2327356530534124,3.725896212886096e-17,True,1.80333376703687e-15,True
sp_roll75_V4,-1.231691029231066,4.226190448922452e-18,True,5.049271630544433e-16,True
hj_mobility_I,-1.2264310015026074,3.7128294521878885e-15,True,6.268637633228854e-14,True
sp_roll90_V5,-1.222576301903105,1.3861233998067793e-17,True,1.0063255882597217e-15,True
sp_rel_d1540_V4,-1.221692470431487,2.8789465940005493e-18,True,5.049271630544433e-16,True
sp_ratio_d1540_V4,-1.221692470431487,2.8789465940005493e-18,True,5.049271630544433e-16,True
hj_mobility_V5,-1.217673059312044,3.0857246537965304e-17,True,1.7232585374279086e-15,True
sp_edge95_AVF,-1.2123497558531207,3.508684610275676e-15,True,6.065011969190812e-14,True
sp_bw_AVF,-1.2111364526950223,1.99470637235921e-15,True,3.7614463021630813e-14,True
hj_mobility_V4,-1.2073918658570262,2.0457699817379885e-17,True,1.2915034841232866e-15,True
sp_roll90_AVF,-1.2063165372077382,5.710499041755564e-16,True,1.4546744927419436e-14,True
sp_rel_d1540_V5,-1.200868744357208,1.591473663841317e-17,True,1.0503726181352692e-15,True
sp_ratio_d1540_V5,-1.200868744357208,1.591473663841317e-17,True,1.0503726181352692e-15,True
hj_complexity_II,1.1981104826336133,4.167929279600994e-08,True,1.3127621071541524e-07,True
hj_mobility_AVF,-1.1920968846278523,1.827190975332308e-15,True,3.537441728243348e-14,True
sp_edge95_V4,-1.1875743804597176,7.398168452017542e-17,True,2.7642263620440907e-15,True
ac_lag20_V5,1.1868270084847818,1.7313475987646063e-16,True,5.543791668086582e-15,True
spf_12_15_V5,-1.186501269189761,2.1902699257839653e-16,True,6.360543864476635e-15,True
spf_20_22_V4,-1.1859995482794925,7.545153418620638e-18,True,7.303708509224778e-16,True
sp_e_tot_AVF,1.1853153330901847,2.091298254779985e-11,True,1.2547789528679913e-10,True
p25_I,-1.1840873365238995,6.751196487324629e-12,True,4.435627737373467e-11,True
sp_roll75_I,-1.1779672170662832,1.3371223113145926e-15,True,2.986925532351982e-14,True
ac_lag10_V5,1.1741974852966406,3.9143719431403304e-17,True,1.833441310141858e-15,True
spf_12_15_V4,-1.1639894016023113,4.375592418266491e-16,True,1.1551563984223536e-14,True
ac_lag10_V4,1.1637898194375371,2.828577046329078e-17,True,1.6428375485079283e-15,True
sp_centroid_V5,-1.1602557005059053,1.125518601121624e-16,True,3.985982948362434e-15,True
sp_bw_III,-1.1596534874712332,9.625787368202549e-15,True,1.2941336350583426e-13,True
spf_2_5_V5,1.1572080683024337,3.1514033410067376e-14,True,3.8131980426181523e-13,True
rng_III,1.156205277541586,5.338161161630057e-12,True,3.589763091562799e-11,True
ac_lag20_V4,1.155115670053215,1.7944780192842244e-16,True,5.543791668086582e-15,True
spf_20_22_V5,-1.1541479086791977,7.454138892757802e-17,True,2.7642263620440907e-15,True
hj2_mobility_AVL,-1.146402924487297,5.04973487401762e-13,True,4.470862827483893e-12,True
ac_lag100_V4,-1.1437807677545724,3.614282574756213e-17,True,1.80333376703687e-15,True
sp_edge95_V5,-1.1401835913600522,1.768449517321633e-16,True,5.543791668086582e-15,True
hj2_complexity_III,1.1295931102248045,2.4992988915868512e-11,True,1.4751959311317513e-10,True
sp_bw_AVL,-1.1271946016100791,7.196218707133792e-14,True,7.833145673393815e-13,True
sp_bw_V5,-1.1262908378796586,1.4516569752510189e-16,True,4.790468018328362e-15,True
sp_e_mf_III,1.1248008339939242,9.213224981186787e-12,True,5.766208048570351e-11,True
max_I,1.1246235905522426,1.18487338660644e-13,True,1.186507694725897e-12,True
hj_abs_mobility_III,-1.121647262338631,2.7919848465153907e-14,True,3.435561014525718e-13,True
ac_lag20_I,1.1196729336182676,6.368055551323744e-14,True,7.004861106456119e-13,True
min_AVF,-1.118231810000771,8.730347218362082e-08,True,2.64093003355453e-07,True
sp_roll90_III,-1.1149338051092847,7.228936089771152e-14,True,7.833145673393815e-13,True
sp_rel_vlf_II,1.1096278657448824,7.612234057993941e-10,True,3.3092706144332945e-09,True
p75_AVF,1.106376263458047,3.6918371783768526e-07,True,1.0490308381610941e-06,True
ac_lag10_I,1.1035365120011118,6.114139574317083e-15,True,9.344979644114111e-14,True
sp_edge95_III,-1.102229491268796,2.0068550849010055e-13,True,1.8799700537266192e-12,True
var_AVL,1.1013882911275865,1.0028925032323525e-13,True,1.0112499407592888e-12,True
hj_activity_AVL,1.1013882911275865,1.0028925032323525e-13,True,1.0112499407592888e-12,True
sp_centroid_I,-1.100601132191988,6.277679529013648e-14,True,6.958160821471616e-13,True
hj2_mobility_III,-1.096208452758634,1.6008439592488673e-12,True,1.2430082507108852e-11,True
sp_entropy_AVF,-1.0958522592455031,8.374705274063626e-13,True,6.9486126045373624e-12,True
sp_centroid_V4,-1.0951858880204128,4.822254578415232e-16,True,1.2503417228319495e-14,True
sp_rel_delta_hf_I,-1.0921669162991166,1.2355985768892033e-14,True,1.6162965167956066e-13,True
sp_entropy_II,-1.0902087473015099,1.4060128905428398e-09,True,5.639587616210507e-09,True
absmax_I,1.0895905923343605,9.256449857619195e-14,True,9.669327477167678e-13,True
spf_12_15_I,-1.084805456738854,2.332636798123438e-13,True,2.1436636904273618e-12,True
sp_rel_d1540_I,-1.084411621799646,2.668028852051519e-15,True,4.782688757010871e-14,True
sp_ratio_d1540_I,-1.084411621799646,2.668028852051519e-15,True,4.782688757010871e-14,True
sp_roll75_AVF,-1.0842684956048367,5.382814919036743e-15,True,8.51943746515036e-14,True
hj_activity_AVF,1.0840951847247966,2.845896067952144e-11,True,1.6268665711285485e-10,True
var_AVF,1.0840951847247964,2.845896067952144e-11,True,1.6268665711285485e-10,True
p95_AVF,1.0837886097289557,4.6333523918869686e-09,True,1.7001728326003448e-08,True
spf_5_8_V2,1.0815562820663425,5.26825557933434e-12,True,3.574536028595076e-11,True
spf_22_25_V4,-1.0803354035120736,7.614948655768845e-17,True,2.7642263620440907e-15,True
sp_median_V5,-1.0790535992396366,1.2823120933796321e-15,True,2.9092455618550404e-14,True
sp_roll50_V5,-1.0790535992396366,1.2823120933796321e-15,True,2.9092455618550404e-14,True
sp_e_lf_AVF,1.0770041694898442,6.994912907111787e-12,True,4.554535220236016e-11,True
hj2_mobility_V4,-1.0762065060837511,4.048175793333834e-14,True,4.702361001536582e-13,True
sp_centroid_AVF,-1.0742239482991587,1.5753658026735165e-14,True,1.9890705612886487e-13,True
dabs_mean_AVL,1.0690187868281331,6.227979387329934e-10,True,2.765451397676778e-09,True
hj_mobility_III,-1.0669843642806904,4.9459063660271e-13,True,4.405801253663404e-12,True
hj_abs_mobility_AVL,-1.0663686487526356,6.117699979156843e-13,True,5.31910201780583e-12,True
spf_15_18_I,-1.0660135849906436,1.7414923484010907e-13,True,1.674600589323433e-12,True
dabs_p95_AVL,1.0640326398853979,3.222640887911229e-11,True,1.8066697178560248e-10,True
sp_edge95_AVL,-1.062502727409655,2.3009299193358056e-12,True,1.722139300451335e-11,True
spf_18_20_I,-1.0590347825984359,2.6148500452749986e-14,True,3.2450959536233315e-13,True
ac_lag20_AVF,1.0485454328259274,5.731186319477463e-14,True,6.450916694481609e-13,True
sp_log_lf_AVF,1.047193109912439,6.994912907111787e-12,True,4.554535220236016e-11,True
spf_22_25_V5,-1.0462986865523558,6.505503536052892e-16,True,1.6286191610946206e-14,True
p75_AVL,-1.045068682592394,1.6829748420327527e-10,True,8.426480933212266e-10,True
sp_roll90_II,-1.0432743538434281,1.70909790206747e-09,True,6.707054469735044e-09,True
spf_20_22_I,-1.0369393857690923,8.706597047969913e-15,True,1.245293328600886e-13,True
hj2_complexity_AVL,1.034241888826637,3.332700034396071e-12,True,2.372098259776027e-11,True
sp_entropy_I,-1.0336188975175347,1.1588950347712426e-12,True,9.245690057625518e-12,True
sp_rel_vlf_AVF,1.0323457324388123,1.1399200111867214e-11,True,7.073349813004785e-11,True
sp_roll90_AVL,-1.0311137158713717,8.691827444970822e-12,True,5.5111499782085734e-11,True
ac_lag10_AVF,1.02901532764498,2.9222707875404484e-15,True,5.174557540864306e-14,True
hj2_complexity_I,1.0279932887885908,1.0368090264077853e-14,True,1.3797011499827392e-13,True
ac_lag100_V3,-1.0193991468159056,3.2923538863734717e-12,True,2.354925045819843e-11,True
ncross_1sd_V4,-1.0165640271882943,9.2582320114255e-13,True,7.552220719432486e-12,True
dabs_mean_III,1.0146301370192552,2.3877093874643045e-09,True,9.211045643768888e-09,True
dabs_p95_III,1.0127193523524993,1.3742894712670668e-10,True,7.026296874224581e-10,True
hj2_mobility_AVF,-1.0048355373279778,3.3179706803338004e-11,True,1.8498240135574515e-10,True
d_std_AVL,1.0031314725086555,4.4408174892263734e-10,True,2.0340905344973798e-09,True
sp_roll75_II,-1.0024771157921968,1.2140438383085815e-09,True,4.993744060124817e-09,True
sp_rel_vlf_I,1.0011989173364086,5.550686361992618e-11,True,3.007312163288538e-10,True
spf_25_28_V4,-1.0011375097717645,2.274824411649656e-16,True,6.476558913167255e-15,True
hj_mobility_AVL,-0.9973625745145133,2.3467090306104274e-11,True,1.3964842264124348e-10,True
sp_ratio_dhf_lf_V4,-0.9973506358508276,8.492168622478479e-21,True,3.0826572099596875e-18,True
ac_decay_AVF,-0.9951157342062198,7.317686504014965e-10,True,3.2100546235135133e-09,True
sp_roll90_AVR,-0.9905855845641311,8.664504783769475e-11,True,4.5254895489328336e-10,True
p25_V4,-0.9893293622440941,1.689393722035261e-08,True,5.613271589005031e-08,True
hj2_mobility_V5,-0.9887327449930818,4.1766151701669334e-14,True,4.813051767525704e-13,True
hj_mobility_II,-0.9795781180498143,1.8647520750306065e-09,True,7.259034887250511e-09,True
sp_e_lf_V4,0.9789022104613428,1.2294771644126856e-11,True,7.532493007287846e-11,True
spf_25_28_V5,-0.977552412023406,1.4983642311612336e-15,True,3.044593175273182e-14,True
p75_I,-0.9749499525887844,1.87210563108508e-12,True,1.4157798835080917e-11,True
sp_bw_AVR,-0.9718667076346896,1.622241531775186e-11,True,9.855626377144645e-11,True
ncross_2sd_V4,-0.9676078050153512,1.5372422074900195e-14,True,1.9579611274346564e-13,True
sp_median_V4,-0.967478251088327,1.6837006852938613e-13,True,1.6298222633644578e-12,True
sp_roll50_V4,-0.967478251088327,1.6837006852938613e-13,True,1.6298222633644578e-12,True
spf_22_25_I,-0.966939713900447,6.440809279413098e-15,True,9.641293890420431e-14,True
sp_centroid_II,-0.9665599104386705,1.3014575975189903e-09,True,5.2638340713024345e-09,True
sp_edge95_II,-0.9607113234479393,6.197083832409415e-09,True,2.2108515294001156e-08,True
sp_ratio_dhf_mf_V5,-0.9599630331379383,2.006265247709453e-16,True,5.945096203416583e-15,True
trev_8_I,-0.9535226411019087,3.8333494837544435e-12,True,2.6759728126978135e-11,True
sp_entropy_III,-0.9531135940861682,6.973754592850315e-11,True,3.6821424250249663e-10,True
sp_log_lf_V4,0.9519203711441456,1.2294771644126856e-11,True,7.532493007287846e-11,True
d_std_III,0.9516122561526471,1.3593134954790555e-09,True,5.467377272674761e-09,True
iqr_III,0.9482386241376902,7.3391775987447625e-09,True,2.5740304041974385e-08,True
frac_gt_3sd_I,0.9463526959891303,2.7243645529165477e-12,True,2.008008797378085e-11,True
sp_ratio_d1540_AVF,-0.9424881173425546,8.883982220472395e-15,True,1.245293328600886e-13,True
sp_rel_d1540_AVF,-0.9424881173425546,8.883982220472395e-15,True,1.245293328600886e-13,True
ac_lag20_II,0.9413935195203103,1.8484360054316538e-09,True,7.2148631179751656e-09,True
sp_centroid_III,-0.9362262309015122,8.378074743586985e-12,True,5.335510757758027e-11,True
sp_edge95_AVR,-0.9361085733990704,1.7390029801186732e-10,True,8.677087034818947e-10,True
spf_15_18_AVR,-0.9354673129573181,2.3915731457994975e-09,True,9.211045643768888e-09,True
sp_roll75_III,-0.933083246809911,9.04830628948637e-12,True,5.6875068105342897e-11,True
spf_2_5_V2,0.9311036005979819,8.521601791188632e-10,True,3.6499604132170775e-09,True
ac_lag200_AVL,-0.9309310953304545,3.609209551525469e-11,True,2.0002184232118248e-10,True
trev_4_I,-0.9308205047103228,2.790281277462632e-11,True,1.614138810707467e-10,True
spf_12_15_AVF,-0.9296303920546487,2.0672697499535174e-11,True,1.2455085796400445e-10,True
trev_2_I,-0.9256998870894858,4.5128666329950497e-11,True,2.4820766481472773e-10,True
spf_15_18_V6,-0.9252771574822156,1.9109677811307404e-10,True,9.405848197294357e-10,True
ac_lag20_III,0.9229006312574112,2.3662305901390092e-11,True,1.4023538028089148e-10,True
ac_lag10_III,0.914797863897483,1.0302107538335578e-12,True,8.310366747590699e-12,True
sp_rel_delta_hf_AVF,-0.9111442394208568,1.9300173001019641e-13,True,1.8197305972389946e-12,True
hj2_complexity_II,0.9109719232613938,7.918598493848255e-06,True,1.9487805106894352e-05,True
sp_entropy_V4,-0.9089863562711219,8.462486603620681e-14,True,8.969000400333745e-13,True
sp_rel_vlf_III,0.9085970118055664,3.375175337734609e-10,True,1.5808885775453717e-09,True
sp_rel_delta_hf_AVR,-0.9084809647719589,1.081452527335539e-09,True,4.512267441641387e-09,True
sp_rel_hf_V4,-0.9083845832261236,1.9002183487731026e-15,True,3.630417161077033e-14,True
spf_28_30_V4,-0.9070334322568726,3.560286803297039e-15,True,6.081807574573296e-14,True
ac_lag200_I,-0.9060000271527083,1.1776398692771768e-09,True,4.871604245556868e-09,True
sp_roll75_AVR,-0.905230898122539,3.7493017820680353e-10,True,1.7389987366760883e-09,True
sp_rel_d1540_AVR,-0.9042190500422714,2.475042344227087e-10,True,1.1939406922982493e-09,True
sp_ratio_d1540_AVR,-0.9042190500422714,2.475042344227087e-10,True,1.1939406922982493e-09,True
spf_28_30_V5,-0.9036486858053617,5.456664492141759e-15,True,8.51943746515036e-14,True
sp_entropy_V5,-0.90349934674699,1.7817196542944114e-13,True,1.7020111434443982e-12,True
trev_8_V1,0.9032545872269608,8.601868710732122e-07,True,2.3345632463519705e-06,True
sp_ratio_dhf_mf_V4,-0.9031401287811439,2.4377137164638916e-16,True,6.806846762126097e-15,True
sp_rel_lf_AVR,0.903117167793958,1.2773161275293077e-06,True,3.3844215641834945e-06,True
spf_25_28_I,-0.9025285817585315,4.682517947068149e-15,True,7.639343886677474e-14,True
ac_peak_width_ms_II,0.9022527292105177,1.0215362757364331e-08,True,3.5148594131973956e-08,True
hj_mobility_AVR,-0.9012184963332837,3.2146209945478555e-10,True,1.5105597683118077e-09,True
sp_rel_hf_V5,-0.9010292715247123,2.3654387031494213e-15,True,4.403355124324307e-14,True
ac_lag300_V3,0.9008146169937187,1.7873257051230654e-10,True,8.887660698077709e-10,True
sp_roll50_I,-0.8973426991947987,2.5708085820102093e-11,True,1.505166960112429e-10,True
sp_median_I,-0.8973426991947987,2.5708085820102093e-11,True,1.505166960112429e-10,True
ncross_1sd_V5,-0.8918448653337409,7.641632859129681e-13,True,6.450959832242033e-12,True
p95_V4,0.8916824130284712,3.5449428774213508e-06,True,9.01446069705044e-06,True
spf_0_2_II,0.8892754005000355,3.96984228999992e-07,True,1.1258224619296648e-06,True
ac_lag200_II,-0.8881123190256577,8.629748024249777e-07,True,2.3377600991064696e-06,True
mom5_V2,0.887598150365885,1.5796889738026942e-12,True,1.2331765537427484e-11,True
sp_roll75_AVL,-0.8827910226907046,1.9467796673313004e-10,True,9.549743503260297e-10,True
spf_18_20_V6,-0.8814492924035905,7.724642622685172e-10,True,3.3381491333746634e-09,True
iqr_AVL,0.8812532659615934,3.039415079493878e-08,True,9.763784724391839e-08,True
skew_V3,0.8809802923161247,1.200340699430462e-09,True,4.951405385150656e-09,True
ac_lag300_V2,0.8798950128635972,1.6676576573485856e-10,True,8.378681378789433e-10,True
ac_lag50_II,0.8775354649024668,7.28875271420558e-06,True,1.8029418979602216e-05,True
hj_abs_mobility_AVR,-0.8760950052684763,1.8849737745099673e-10,True,9.309462314926777e-10,True
ac_lag10_II,0.8747263167872035,1.4623939622597485e-09,True,5.8335055857174585e-09,True
spf_20_22_AVF,-0.8732437536060413,3.8137162897996664e-14,True,4.502045571373265e-13,True
rng_I,0.8708812353685427,6.959203343412376e-13,True,5.979149854813473e-12,True
sp_rel_delta_hf_V6,-0.8704501598473771,5.582811233755905e-10,True,2.494228280434946e-09,True
spf_18_20_AVR,-0.8674451870243691,3.166335961802778e-09,True,1.20039681893933e-08,True
trev_4_V1,0.8659184351322065,3.2572894976258063e-07,True,9.291914244700728e-07,True
frac_gt_3sd_AVL,0.8650631565806464,8.650239723799305e-13,True,7.136447772134426e-12,True
sp_ratio_dhf_lf_V5,-0.8645558282621029,4.675314352721765e-19,True,1.3577112880304005e-16,True
trev_2_V6,-0.8644563800854255,4.63683499800094e-09,True,1.7001728326003448e-08,True
spf_18_20_AVF,-0.8639691759514201,3.0423912795570437e-12,True,2.1869069989687265e-11,True
hj_abs_mobility_II,-0.8622830863517934,1.3301467587745598e-07,True,3.9904402763236796e-07,True
sp_entropy_AVL,-0.8618938331414232,6.404073326413303e-09,True,2.273524320281691e-08,True
trev_4_V6,-0.8617333761091375,4.717070911251947e-09,True,1.716588211312739e-08,True
hj2_mobility_AVR,-0.8600722934285879,3.016426089736199e-09,True,1.1519712084277799e-08,True
ac_lag10_AVR,0.8588280036686129,4.853037746459771e-10,True,2.202065877456121e-09,True
crest_II,-0.8576296967019377,1.2606318105381327e-09,True,5.14167805871171e-09,True
sp_peak_pow_II,0.8575265017434945,3.2984635173318346e-07,True,9.390919661109459e-07,True
sp_rel_mf_I,-0.8552394288594185,3.4475598579609626e-08,True,1.1026116550130656e-07,True
trev_2_V1,0.8547482553227672,2.8319268986672826e-07,True,8.139302221136361e-07,True
trev_8_V6,-0.8536787567007398,4.312458729926887e-09,True,1.5933053628126823e-08,True
sp_ratio_dhf_mf_I,-0.8527819500164896,5.439013273471537e-15,True,8.51943746515036e-14,True
sp_log_lf_V5,0.8520170005596367,3.5657423443609297e-10,True,1.659441629491048e-09,True
sp_rel_d1540_III,-0.8503870335269654,2.903412047609098e-12,True,2.107877146564205e-11,True
sp_ratio_d1540_III,-0.8503870335269654,2.903412047609098e-12,True,2.107877146564205e-11,True
ac_decay_II,-0.8501427560922342,1.1626748907478716e-05,True,2.7996748613033323e-05,True
sp_centroid_AVL,-0.8483095665679624,1.119008190204562e-09,True,4.6422854062200685e-09,True
ac_lag10_AVL,0.8482500101617486,5.509614268297013e-11,True,2.9962396695008473e-10,True
ac_lag20_AVL,0.847225388319169,1.4923814757827995e-09,True,5.936816172155137e-09,True
p25_V3,-0.8463896854254703,1.901336311218978e-07,True,5.599878953123642e-07,True
sp_rel_vlf_AVL,0.8462752054945291,1.151911723505778e-08,True,3.9262343251887076e-08,True
dasym_2_V4,0.845031745550149,3.859941400785237e-12,True,2.6816434994929012e-11,True
spf_15_18_AVF,-0.844657254461145,3.001531908183647e-11,True,1.6958071325613445e-10,True
sp_bw_II,-0.8435461325657889,8.835350948400789e-08,True,2.6671371262116314e-07,True
dasym_4_V4,0.841848962885885,5.004933374774689e-12,True,3.4118137371703507e-11,True
sp_ratio_d1540_V6,-0.8416059266079613,4.95194886543914e-10,True,2.232990606402991e-09,True
sp_rel_d1540_V6,-0.8416059266079613,4.95194886543914e-10,True,2.232990606402991e-09,True
spf_12_15_AVR,-0.8410721293486462,2.4947678260690267e-08,True,8.103809582667175e-08,True
sp_roll75_V6,-0.8409960372284413,2.146720669151261e-10,True,1.0424877630794753e-09,True
spf_10_12_I,-0.839702028130774,7.886679747202552e-09,True,2.7461532357165724e-08,True
spf_22_25_AVF,-0.8387786236171693,2.423743250713077e-15,True,4.4547787342220095e-14,True
sp_rel_mf_V5,-0.8385386926059976,2.9334645171682826e-11,True,1.663824405831385e-10,True
hj_abs_mobility_V6,-0.837622153472019,9.053591089124364e-10,True,3.8550774960142454e-09,True
p25_V2,-0.8358492246756823,1.772093086886895e-09,True,6.935523348139545e-09,True
ac_lag20_AVR,0.8349654522559806,3.022734369221654e-09,True,1.1519712084277799e-08,True
hj2_complexity_V5,0.8348288319797788,3.5092350184205625e-17,True,1.80333376703687e-15,True
spf_5_8_V5,0.8344015120599526,3.841067274753808e-11,True,2.1206196513089464e-10,True
p05_I,-0.829510996347673,4.702611477271142e-12,True,3.236109888624502e-11,True
sp_rel_delta_hf_II,-0.825882052435197,5.807541815335893e-09,True,2.0769829349427873e-08,True
spf_15_18_II,-0.8244638708650446,6.903484628510411e-08,True,2.1147383292398979e-07,True
sp_roll90_V6,-0.8221286890408604,1.2392354517491918e-09,True,5.068647537858666e-09,True
dasym_8_V4,0.8210448800079893,2.607158352403549e-11,True,1.5142375710759813e-10,True
spf_30_32_V5,-0.8198644892904299,3.65075912113057e-14,True,4.345001839247203e-13,True
spf_30_32_V4,-0.8194065182915474,9.939176791088144e-14,True,1.0112499407592888e-12,True
spf_10_12_V5,-0.818728335474617,5.229571451185211e-11,True,2.854638250797341e-10,True
sp_rel_hf_I,-0.8171119569363787,1.649444058678058e-15,True,3.2364767205412703e-14,True
spf_12_15_V6,-0.8170869882986738,2.869140171443945e-10,True,1.3525946522521454e-09,True
spf_12_15_III,-0.8160245998938894,4.4926585963167265e-09,True,1.655670122297433e-08,True
tk_p95_III,0.8156880681143321,5.858804898711763e-08,True,1.802327269688449e-07,True
spf_28_30_I,-0.8152849545631132,5.627908803005766e-15,True,8.693322959536565e-14,True
hj_mobility_V6,-0.8148459396253627,1.5616375991968838e-09,True,6.163693672337816e-09,True
sp_rel_delta_hf_III,-0.8123504934925184,7.346330915341652e-11,True,3.8648088728536516e-10,True
spf_20_22_AVR,-0.8115906304747804,2.06612185681057e-09,True,8.000023829570529e-09,True
absmax_AVF,0.8107146905619369,2.096982440400904e-07,True,6.126395379199422e-07,True
hj_complexity_V5,0.8097690370526022,9.090591898573297e-15,True,1.245293328600886e-13,True
