feature,d,d_ptb,d_nin,p_raw,ci_excl0,cross_ok,p_FDR,gate
delta_vel_quarter_med_V1,0.34370080739341463,0.39997070394759265,0.27257430273972405,1.6183560107654555e-07,True,True,1.156450232692815e-06,True
qrs_ninflect_iqr_II,-0.34174867441824464,-0.34827670635646435,-0.3666526599815845,0.0006141770528110781,True,True,0.0021172133579316563,True
delta_accel_max_skew_II,0.340059676610444,0.3869554238190844,0.4142202047158671,0.00036185572363923833,True,True,0.0013203884383857314,True
qrs_absarea_std_V1,0.33886794138096454,0.5061603014007383,0.19333595889413888,0.02067512750943145,True,False,0.04545877394701915,False
delta_t_to_max_skew_V1,0.3388538698313332,0.5466579620059842,0.12418299943526463,9.097654342178829e-05,True,False,0.00039006192992091727,False
qrs_entropy_skew_V1,0.3381102769811911,0.3085946441437222,0.37949406536352615,0.0005703852702485312,True,True,0.001976183310052992,True
delta_t_to_max_iqr_V1,0.33723594899669085,0.36379367407251634,0.25437254724702435,4.550188316122246e-05,True,True,0.00020535718321446452,True
delta_slow_phase_ms_skew_II,0.33678121244353904,0.41766376424403234,0.2951278008546552,0.002412399144161755,True,True,0.007322592092455592,True
delta_slow_phase_ms_skew_V1,0.3363002353050641,0.5755681138992497,0.11137293718196242,0.000784740618703853,True,False,0.0026650102199546693,False
freq_hf_ratio_iqr_II,0.33519759237520563,0.2006099683895412,0.45357696908719697,0.058771269548659286,True,True,0.108088715577427,False
R_amp_med_II,-0.33262893895990314,-0.7066262204676435,0.10777098718281777,0.0008470244362592444,True,False,0.002823639959465231,False
qrs_kurt_skew_II,0.33105004631367146,0.4339581603458776,0.24273052956214036,0.0053947969180625135,True,True,0.014018298052238198,True
qrs_posneg_ratio_med_II,0.33028294845585543,0.1446933597915325,0.5491274888085256,0.14361603042691926,True,False,0.23084760301468132,False
up_down_ratio_iqr_V1,0.32795945348741495,0.32868123465635013,0.033947780724392355,0.00022753645754972415,False,False,0.0008825218261434845,False
qrs_energy_med_V1,0.3241754503342557,-0.11491374860858182,0.8056451131298924,0.022421488084338827,True,False,0.048216742400803876,False
qrs_skew_skew_V1,-0.3240201934554394,-0.3097891512324584,-0.3815616309834551,0.0030924864988229454,True,True,0.009104917331298458,True
delta_time_to_half_iqr_V1,0.320157663040821,0.4126173866694115,0.20891599374657024,0.0031366603847964025,True,True,0.009195508649445863,True
delta_slow_phase_ms_skew_V5,0.3182900436771059,0.26763662523935017,0.4058393306924886,0.0011279435345380579,True,True,0.0036846155461576556,True
delta_slopemax20_iqr_V1,0.317324669198265,0.8695101708210413,0.0005155524740317764,0.021482956594798663,True,False,0.047084051833967674,False
t_peak_to_end_std_V5,-0.31593979347747825,-0.33469537710187724,-0.412765385890147,0.0005346050383641101,True,True,0.0018711176342743855,True
qrs_Rsharp_skew_II,0.315731153772155,0.3572063582815372,0.3923670756385137,0.0121090570840053,True,True,0.028644183309060815,True
delta_slow_phase_ms_std_II,0.3146401408190173,0.09420239010112369,0.45954136056260453,0.030562851156781,True,False,0.06258713843369505,False
qrs_width75_std_II,0.31414222167894207,0.2080226654992071,0.3199835829454848,0.00039048160515412953,True,True,0.0014173036038927665,True
delta_area_third_iqr_II,0.3135685310511561,0.25327103447204535,0.36482930003180997,2.8668271635865836e-08,True,True,2.427954857062218e-07,True
R_amp_med_V5,0.31207828778578245,0.5098704051478754,0.32881981126213927,0.003223545314918736,True,True,0.009366160333871342,True
