feature,d,p_raw,ci_excl0,p_FDR,gate
med_k_qrst_angle,0.5235398021647362,0.00020298395217719842,True,0.0005098956878691225,True
ext_k_traj_y23,-0.5233759195867461,8.739520678196965e-05,True,0.00023502667843322604,True
med_d_traj_y32,-0.5231628836927422,0.05281766633591843,True,0.0767102092020277,False
ext_k_init20_el,-0.5222581223144072,9.283436588045206e-05,True,0.00024829634485913074,True
ext_d_traj_mag15,-0.5219153795502561,0.0018954244814630922,True,0.003844724077386376,True
pair_corr_III_AVF,0.5217179759209056,2.732295262656207e-08,True,1.4064601843836868e-07,True
med_d_traj_x50,0.5215572496325539,0.05011038812639868,True,0.0733892811179533,False
med_k_traj_z32,-0.5203841988585606,6.166716756543428e-06,True,2.0086608522351002e-05,True
ext_d_traj_y2,-0.5200334103782076,0.02720285536725048,True,0.04236952671288022,True
med_d_init20_el,-0.5198522151432919,0.00012115970831211084,True,0.000315981299086402,True
ext_d_traj_y36,-0.5197450219403025,0.4210322889420245,True,0.4783073036461494,False
med_k_traj_angv46,0.5171123527061877,0.9559814761031825,True,0.9614932206803309,False
ext_d_traj_mag40,0.5166808855229186,0.000254251143257917,True,0.0006179168651933896,True
pair_ratio_AVR_AVL,-0.5164396568247297,2.2716829386310775e-10,True,1.6360285383719227e-09,True
med_k_traj_mag43,0.5160787444651606,0.0018602530933179214,True,0.003788064016224561,True
pair_xpeak_I_V3,0.5159703169041173,5.426555074156103e-06,True,1.7749357221718923e-05,True
med_d_traj_x24,0.5155267756888499,0.0001342704710922035,True,0.00034614883352177255,True
ext_k_w0_20_az,0.5137595564884287,3.930028003170184e-06,True,1.3355289967483093e-05,True
ext_d_traj_y28,-0.5129383289794555,0.002888873385492025,True,0.005634200267357117,True
ext_d_traj_mag4,0.5129176414128727,0.12323835959145082,True,0.16245526831114843,False
ext_d_traj_mag3,0.5119552026048878,0.020796776570376846,True,0.03335131686975654,True
ext_d_traj_x15,-0.5114533288882989,0.00013422740321669194,True,0.00034614883352177255,True
ext_k_traj_z32,-0.510577794144848,3.1765850425891965e-06,True,1.1009356549370946e-05,True
med_d_traj_z52,0.510055519054281,5.99514275431678e-11,True,5.033355146672377e-10,True
pair_lag_I_AVF,0.5090294656962515,0.003480837069520216,True,0.006648314110884111,True
ext_k_traj_mag1,0.5071159545870036,2.356827655081824e-06,True,8.352639770831746e-06,True
med_k_traj_x19,-0.5063621734736813,2.356016417982411e-05,True,7.018872440668663e-05,True
ext_d_traj_y32,-0.5035980314712653,0.05710182596869991,True,0.08194686176495325,False
ext_d_traj_x46,0.5031132384476661,0.814631334036396,True,0.8458804196012841,False
med_d_traj_mag45,0.5030020578548929,4.839144477675096e-05,True,0.0001364921615882636,True
ext_k_w40_60_az,-0.5025537055232817,2.436666590638714e-06,True,8.616140872303562e-06,True
med_d_traj_y42,-0.501385693678637,0.4254779579636827,True,0.48265924422180767,False
med_k_traj_mag36,0.5011514075606186,0.04627399662246208,True,0.06821612647630561,False
ext_d_traj_mag2,0.5009281231926946,0.000783972241281433,True,0.0017262782872536461,True
ext_k_traj_x44,0.5005831878441142,0.18854762999142727,True,0.23757606668261702,False
ext_d_traj_y37,-0.49938193075342097,0.49918786802291004,True,0.5562277876479551,False
ext_d_init10_magr,0.4990942260031875,0.16354399879615278,True,0.20892113759964187,False
ext_d_traj_mag5,0.4990942260031875,0.16354399879615278,True,0.20892113759964187,False
med_k_traj_mag15,-0.4989938293226851,0.00786620345923993,True,0.013814249922826274,True
med_k_traj_y23,-0.4986114164151136,0.0002062706263980946,True,0.0005164990166587058,True
med_d_traj_angv20,-0.498494989971669,3.7351046431482693e-06,True,1.2748074542919094e-05,True
med_d_traj_mag4,0.4984583299842965,0.5326788406938139,True,0.5860587105040559,False
med_k_traj_y44,-0.497387017969166,0.8428863929774669,True,0.8671898014250479,False
med_d_traj_mag5,0.49708943234887654,0.6245499586867658,True,0.6725263615488493,False
med_d_init10_magr,0.49708943234887654,0.6245499586867658,True,0.6725263615488493,False
ext_d_traj_angv20,-0.49702773752167534,1.222483749217675e-06,True,4.569760681599404e-06,True
med_k_w0_20_az,0.49671786502816184,3.087032146586454e-06,True,1.0769205839837933e-05,True
ext_d_traj_y29,-0.4962879511651682,0.007009403250961277,True,0.012462925372603855,True
med_d_qrsmax_az,-0.49611094199528055,4.350361697741786e-05,True,0.00012395767450915798,True
pair_ratio_AVR_AVF,-0.49592268273153195,1.1483864838273378e-05,True,3.56317545377257e-05,True
med_d_traj_y31,-0.4959222669591326,0.02950134023499413,True,0.04567761752361024,True
med_d_traj_y28,-0.4943639293327828,0.0035365421335297955,True,0.006746502004425004,True
ext_d_traj_y31,-0.4940066875127831,0.03173562798036466,True,0.0487047272034922,True
med_k_traj_mag2,0.4937515771241372,0.006898039170688967,True,0.01232072980430225,True
ext_d_traj_mag33,0.49241125658591284,0.10747519066992108,True,0.14363211380856342,False
med_k_traj_angv32,0.49202473841106426,0.5231227786037662,False,0.578382227047826,False
ext_d_qareaE_mag,0.4919597773705376,3.7672465813881765e-05,True,0.0001089240724268773,True
med_d_traj_x15,-0.4915155457296207,0.0006885014613134601,True,0.001542007552442414,True
ext_d_traj_z32,-0.49120118708061633,8.686055447144481e-05,True,0.00023431455415836487,True
ext_d_traj_z55,0.49107441079892206,9.73007737719167e-13,True,1.2945950408636374e-11,True
ext_d_traj_y30,-0.49061968417369706,0.015819625356264588,True,0.02595278140996385,True
med_d_traj_z0,-0.49029762761761686,0.0011421010266492158,True,0.0024429136401079954,True
pair_corr_III_V6,-0.49004378396079973,3.7256086377951325e-05,True,0.00010791892179591067,True
med_d_traj_z51,0.4899928669470856,2.7406618759165786e-10,True,1.955835975085922e-09,True
med_d_traj_angv0,-0.4895575606885389,7.882865812783468e-10,True,5.135310923680517e-09,True
med_d_traj_mag3,0.48791733948191945,0.16628086039130596,True,0.2120722589880994,False
ext_k_traj_mag0,0.4875571377952759,1.513786679582053e-06,True,5.53996523763129e-06,True
ext_k_traj_mag7,0.48753675282162423,0.006767255280030878,True,0.01210090067158141,True
ext_k_init15_magr,0.48753675282162423,0.006767255280030878,True,0.01210090067158141,True
med_k_vgrad_az,-0.4858732778230197,4.696170187037466e-05,True,0.00013308641143770436,True
ext_d_traj_mag1,0.48545553618291726,5.238101952678264e-05,True,0.00014581241251249779,True
ext_d_traj_y1,-0.484607675513081,0.02586904203703925,True,0.04049291724641239,True
med_d_vgrad_az,-0.48306193416825377,8.922976521684886e-07,True,3.425201256490286e-06,True
pair_xpeak_AVL_V2,0.4826687877764066,0.00017635423032530547,True,0.0004458553005003697,True
ext_d_traj_mag41,0.48069522001366216,0.00032724906782961036,True,0.0007820107100342287,True
med_d_w20_40_az,-0.4804361275959822,2.5374770984090086e-05,True,7.516677442456875e-05,True
med_d_traj_y30,-0.4803823190494294,0.015365099544513428,True,0.025233479377495902,True
med_d_traj_y29,-0.4802626947302085,0.007409085463101257,True,0.0130699597495157,True
med_d_traj_mag15,-0.47974044953298767,0.011919756792973602,True,0.020122600177385545,True
med_k_traj_y33,-0.479733977043357,0.061217094467577844,True,0.08689949214656169,False
ext_k_traj_angv12,-0.47930145462787654,3.18030826458206e-08,True,1.6211311608421537e-07,True
med_k_traj_mag44,0.47791285987150306,0.0017145726463242924,True,0.0035234019040957317,True
ext_k_traj_mag22,-0.4779087372623627,0.002330902520928584,True,0.004644057053119132,True
med_d_traj_z1,-0.47778321055988043,0.003461591521075117,True,0.00661960863348104,True
pair_ratio_I_V3,0.47698953168038966,4.2807085498183505e-08,True,2.1268077288654462e-07,True
med_d_traj_x18,-0.4761371658321316,0.00048068913629902964,True,0.0011081966872092167,True
med_d_traj_z50,0.47590461204771733,6.205105161807954e-10,True,4.093283657159029e-09,True
pair_lag_III_V5,-0.4756399461416008,0.0003296129661359896,True,0.0007840793285356115,True
ext_d_traj_mag0,0.47410477800517514,7.516957523928884e-06,True,2.4283175540264092e-05,True
med_k_traj_y9,-0.4731464733039872,4.8693310485801216e-05,True,0.00013700447573961993,True
ext_d_qrsmax_mag,0.4727484103315444,7.754275343374266e-06,True,2.4998382523814372e-05,True
pair_ratio_II_AVL,-0.4721993161366316,3.3929789511394107e-10,True,2.336393400565296e-09,True
ext_k_tarea_el,0.47164078038290536,0.0028700223863622155,True,0.005604396948493381,True
ext_k_traj_y9,-0.4715248400727355,8.076107550009319e-05,True,0.00021936831926495904,True
ext_d_traj_y38,-0.47090352692802856,0.6024439495942845,True,0.6523013799055356,False
med_d_traj_mag2,0.4704357789583837,0.02440257330776474,True,0.03854329989254592,True
ext_d_traj_x47,0.46965524842000145,0.6235044849982543,True,0.6723228306643264,False
med_k_tarea_el,0.46947303464951184,0.00235683192872687,True,0.0046838305419002356,True
ext_k_qrst_angle,0.46933938641823597,0.0009762431953253714,True,0.0021228557017463063,True
med_d_traj_angv18,-0.4692898621105169,2.3426532950288064e-06,True,8.321189305871552e-06,True
ext_k_traj_x45,0.4679309434725823,0.35071419901178424,True,0.40726426956250095,False
med_d_traj_mag6,0.46739011104363876,0.4330873270582085,True,0.4902286254371935,False
ext_k_init10_az,0.4673855453409773,8.601337752499432e-06,True,2.733623536725528e-05,True
med_k_traj_mag8,0.4665641457834803,0.03587113796478893,True,0.054203740716764794,False
pair_lag_AVF_V6,-0.46568409097171476,0.02116041415150828,False,0.03383080470251324,False
med_d_traj_z15,-0.4645899297858139,0.00022414049553868813,True,0.0005552209668590445,True
med_d_traj_z49,0.4645656747840444,9.609487346357588e-10,True,6.108054710032961e-09,True
med_d_traj_x51,0.46431387276192354,0.023243309680442064,False,0.03682340686003435,False
ext_k_traj_x25,0.46361984358044656,0.003017289967885358,True,0.005848327468617299,True
ext_d_traj_y0,-0.46245671322253246,0.027339075759170144,True,0.042500242910541476,True
med_k_traj_x50,0.46165536456449485,0.036386621811403314,False,0.0548243725949167,False
ext_d_traj_mag23,-0.4614472326697363,0.005379452906712537,True,0.00978649022426267,True
med_k_traj_mag1,0.4604287413336771,0.0015920113140383825,True,0.0033061610622225667,True
med_k_traj_angv26,-0.460159842555467,9.469002293255772e-06,True,2.967332055970372e-05,True
pair_xpeak_II_V1,0.4599075911971503,0.010475538448925925,True,0.01795479843320273,True
med_k_traj_angv18,-0.4599035485552377,3.831861215460583e-07,True,1.5831637127034513e-06,True
med_d_traj_y43,-0.45949174196270925,0.30076865255808316,True,0.3566516499366998,False
med_d_traj_z2,-0.45857342157681047,0.042958645095154874,True,0.06374770585953984,False
med_d_traj_z48,0.45807480625322294,1.3440121638749635e-09,True,8.340312637484951e-09,True
med_k_traj_angv34,0.45753031653233944,0.39665380989510757,False,0.45422792234523623,False
ext_k_traj_x10,0.45702763910067756,0.00035386752400862756,True,0.0008354466356293913,True
med_k_traj_mag45,0.45666278374401303,0.002225441692227709,True,0.004448940714390622,True
ext_d_traj_angv50,0.45607708130224006,0.26999660421511373,True,0.3265752454682038,False
med_k_traj_mag35,0.455590122959051,0.14330528788206556,True,0.18578802805519645,False
ext_d_qrsmax_az,-0.45517683968782596,6.136862249277441e-05,True,0.0001696280586508025,True
med_d_traj_mag46,0.4545873740686163,0.00012149901116443823,True,0.000316340709001937,True
med_d_traj_z47,0.4544762338769919,5.348368675107305e-09,True,2.998906721399453e-08,True
pair_xpeak_III_AVF,0.45347379404281923,1.4857255171303661e-06,True,5.462737849870433e-06,True
med_d_traj_mag1,0.4518373952571619,0.0027964604745081187,True,0.0054949223341398575,True
med_d_traj_z46,0.4515449113068413,5.2133696359951215e-08,True,2.557809477660106e-07,True
ext_d_traj_mag6,0.4513302212461488,0.13999522814294452,True,0.18240042172981152,False
med_k_traj_angv44,0.4512789897358866,0.7668385980982778,False,0.8047704538865617,False
ext_d_traj_x19,-0.4502559889650951,0.000147387371879279,True,0.0003762571932527935,True
pair_corr_V1_V6,0.4486335836231732,0.10540201789570423,True,0.14143689580876553,False
med_k_init25_dev,-0.4472899365476122,0.0004857460629788875,True,0.0011182130775320431,True
med_k_traj_y45,-0.44726991703540653,0.5197460192980554,True,0.575053735234635,False
med_d_traj_z45,0.4461194570506085,2.5013521245809864e-07,True,1.0642609310547829e-06,True
med_k_traj_x15,-0.44590252587733664,0.0039573762718406996,True,0.007458680368295196,True
pair_corr_II_AVL,-0.44477893345973013,0.0014695119261155538,True,0.0030761782986685592,True
ext_k_traj_angv14,-0.444076702332918,1.9255120778366827e-06,True,6.949549338399062e-06,True
med_d_traj_x9,0.4436305735571495,0.00012448630620652147,True,0.00032358195487456736,True
med_d_traj_mag32,0.44315908795612646,0.18024335386827195,True,0.22821134320418301,False
med_k_traj_x10,0.4430309121986541,0.00034523029310290477,True,0.0008162824701378923,True
med_k_init20_el,-0.44275146702055523,0.0009824984349458025,True,0.0021335028255392947,True
ext_d_traj_z54,0.4423778854452036,6.334007695706863e-12,True,7.003093015675898e-11,True
ext_d_traj_mag42,0.4423365764513058,0.00045042503913762094,True,0.0010430196334012755,True
med_k_traj_mag0,0.4403886262250284,0.0007744584217662503,True,0.0017123895864562086,True
med_d_traj_mag0,0.43969623229105587,0.0004027653461591001,True,0.0009452041755901153,True
ext_k_traj_angv24,-0.4394436314838329,4.232749922369526e-06,True,1.4109166407898422e-05,True
pair_xpeak_AVF_V1,0.4394057711773901,0.00105419253668588,True,0.0022734646738967468,True
med_d_traj_mag23,-0.4389686807445993,0.008889872270496138,True,0.015439269319335107,True
pair_corr_V3_V6,0.43887384948937985,5.506936246677889e-05,True,0.0001527542386445987,True
ext_k_traj_y39,-0.43883487871875215,0.33520671235300514,True,0.3918648833910782,False
med_k_traj_mag46,0.43782735644392534,0.0020283588446088226,True,0.0040879632683387054,True
med_k_traj_angv20,-0.4372971126339252,1.3249855550454408e-06,True,4.9294486289605264e-06,True
ext_d_traj_x48,0.4371475578577252,0.45540969675644605,True,0.5119315280585874,False
ext_k_traj_angv2,-0.43650469115340695,9.979533960638108e-08,True,4.5678916379597167e-07,True
ext_d_traj_y39,-0.4363895768950665,0.7349932691125602,True,0.775311518797204,False
ext_k_traj_y40,-0.4360763106883499,0.5247035911251674,True,0.5797217720383623,False
pair_corr_V1_V3,-0.43582232880845695,0.004911111317925963,True,0.009018064057478084,True
ext_d_qareaL_mag,0.4353886735323047,8.647107376443097e-05,True,0.0002336653800519047,True
ext_k_traj_x18,-0.43538608362056286,0.0016654132774905426,True,0.003431363314514635,True
med_d_traj_z44,0.4351108540403034,1.3923184908919479e-06,True,5.143388307530254e-06,True
ext_k_traj_y38,-0.43495563143521254,0.2073242791261526,True,0.25751512518042685,False
ext_k_traj_x17,-0.4345979186016516,0.004691638622021388,True,0.008645390418513591,True
ext_k_traj_x46,0.43444318268792,0.5850425989432351,True,0.6369697964759808,False
pair_xpeak_II_V3,-0.4330962203853821,0.02199657144637398,True,0.03502496670467256,True
pair_xpeak_AVL_V4,0.43292460482709266,3.0935744164120433e-06,True,1.0769205839837933e-05,True
med_k_qrsmax_t,0.43249629019561764,0.05331220654792053,False,0.0772141736902539,False
pair_corr_AVR_V6,0.4323388401648284,0.051589852694248095,False,0.07527515681223933,False
ext_k_traj_y24,-0.4312878265880194,0.0010823036850018718,True,0.0023213344063564736,True
ext_k_traj_angv50,0.4308210117935285,0.254095677040005,True,0.30900868547854987,False
ext_d_traj_x9,0.4303118809825468,9.373048353065035e-05,True,0.0002494184053273238,True
ext_d_traj_z15,-0.42874944379456814,0.0007832989495406341,True,0.0017262782872536461,True
ext_k_traj_y41,-0.4274774605700266,0.6993524914749818,True,0.7449005506212493,False
pair_xpeak_AVR_V6,-0.42588593148798154,4.1182628921406266e-05,True,0.00011798672884417489,True
ext_d_traj_x14,-0.4257192107975585,0.0005494039548294014,True,0.001253727048084535,True
med_k_traj_y8,-0.42488030637012936,0.0008004458793590395,True,0.0017600840764617535,True
med_d_traj_z3,-0.4245737735406946,0.20450532492939022,True,0.2542148536335254,False
ext_k_traj_y37,-0.4237996063636961,0.13779108090248987,True,0.1798270964396584,False
ext_k_traj_mag15,-0.4225556021071513,0.01070479973788255,True,0.018307772972195647,True
med_k_traj_mag23,-0.4212602497770991,0.015864473795532203,True,0.02599918983192647,True
pair_xpeak_AVL_V1,-0.4210407714763999,0.0032422902134424214,True,0.0062382299449811295,True
med_k_traj_mag47,0.41978566907686615,0.001906235517526692,True,0.003861664209699234,True
ext_d_traj_z53,0.41975573480486633,2.3923632338899564e-11,True,2.2224912882883026e-10,True
ext_k_traj_z18,-0.4193800119973203,0.0015982173031728305,True,0.003314664684255408,True
ext_d_traj_angv18,-0.417041814980313,1.3160009703177209e-05,True,4.051218673331023e-05,True
ext_k_init25_dev,-0.41697268300233276,0.00222730407739556,True,0.004448940714390622,True
pair_xpeak_I_AVL,0.41644324313012687,8.838122856369603e-09,True,4.784776856724234e-08,True
ext_k_traj_y8,-0.4157845339091103,0.0009468529751414969,True,0.0020646655152390973,True
ext_d_traj_angv52,0.4157361646147876,0.946336756291432,True,0.9542380908012512,False
ext_d_vgrad_az,-0.41506459060857365,4.372178976050666e-05,True,0.00012435364116665843,True
med_d_traj_angv8,-0.41385746892700853,6.045917326284362e-08,True,2.938727616800758e-07,True
ext_k_traj_y42,-0.41384955285778957,0.8393581031128975,True,0.8646930589811346,False
pair_corr_AVL_V4,0.4134986931073689,6.592856717640359e-05,True,0.00018127469433792232,True
med_k_traj_mag34,0.41311354810546147,0.2442344580811593,True,0.2986355912674611,False
med_k_traj_y24,-0.41214635437652153,0.0018446035854137077,True,0.0037610748429863913,True
med_d_qrst_angle,0.412094509647627,0.004000328179718446,True,0.007511137207151539,True
med_k_qrsmax_az,-0.4109900522126034,0.007758858241276812,True,0.013640993772457553,True
med_k_qareaL_az,-0.41096078415973564,0.002800085204386052,True,0.005495167213607627,True
med_d_traj_mag47,0.4084722684622393,0.00030526614012139116,True,0.0007379355007001798,True
med_k_tarea_az,-0.40841153368801375,2.3362078065040232e-05,True,6.973091741846609e-05,True
med_d_traj_x52,0.4078944640327077,0.010624387837542267,False,0.018190064236577274,False
ext_k_traj_angv20,-0.4073634069874366,4.125778657176971e-06,True,1.3930048369393215e-05,True
ext_d_traj_x24,0.40719068009501563,0.003579253308185362,True,0.006819693803217255,True
pair_ratio_AVR_V1,0.4064332414963488,0.29336164027762435,True,0.3491870926731389,False
ext_k_init15_az,0.4063896578223275,3.2603471697596706e-05,True,9.49674407518123e-05,True
ext_k_qareaL_mag,0.40634535446209574,0.004474597076163872,True,0.008284336567897736,True
pair_ratio_I_V2,0.4058416724317472,3.3435756431477365e-11,True,3.051984744036015e-10,True
ext_k_traj_angv4,-0.40564159924769355,8.915770368793814e-07,True,3.425201256490286e-06,True
pair_ratio_I_V4,0.4054654669707605,0.0015819560912232243,True,0.0032896305473118703,True
ext_k_traj_y36,-0.40509125794658457,0.1053906683137343,True,0.14143689580876553,False
ext_d_traj_x49,0.40471240629566113,0.3299931191258002,True,0.38605752386550396,False
med_d_init15_magr,0.40409524507960626,0.3785521465119802,True,0.437326615175724,False
med_d_traj_mag7,0.40409524507960626,0.3785521465119802,True,0.437326615175724,False
med_k_traj_angv16,-0.4038665447965158,1.013617801871259e-06,True,3.8346504793683775e-06,True
ext_d_traj_mag43,0.40361513268802307,0.0005956461770929121,True,0.0013455604288285926,True
med_d_traj_x14,-0.4034149095602197,0.0019384460671421323,True,0.003916808655615377,True
med_k_traj_mag48,0.40277844922409894,0.0014809276100314047,True,0.003095947200731432,True
med_d_traj_angv16,-0.4014082640887091,5.036329818654156e-06,True,1.6541920115663233e-05,True
ext_d_traj_z52,0.4004352519848028,9.345003031024881e-11,True,7.452790444143475e-10,True
ext_k_traj_x47,0.39941123611017254,0.8556842787899274,True,0.8780551096079646,False
ext_d_traj_angv0,-0.39915893241094363,5.154969805600745e-08,True,2.537085452913219e-07,True
ext_d_traj_y40,-0.3982864246751888,0.9482062949940404,True,0.9555095527218508,False
ext_k_traj_angv22,-0.39766411443354827,1.0341918812774372e-06,True,3.9030799365518665e-06,True
ext_k_traj_y43,-0.3959610724847461,0.9742157349704544,True,0.976080857628343,False
med_d_init25_dev,-0.39589542520350424,0.002815112924502752,True,0.005517761911946717,True
ext_k_traj_z51,0.39516929582533,2.3439049940127448e-07,True,1.0054455848633905e-06,True
ext_k_traj_x19,-0.39486768887240464,0.001432739843149472,True,0.0030072213285356566,True
med_k_traj_z17,-0.3931838777224079,0.004114197052082485,True,0.007689630204487502,True
med_k_traj_y46,-0.3929722558159314,0.34273662625558454,False,0.39892430073389584,False
ext_k_traj_z52,0.39284318433120413,2.7527709239820316e-07,True,1.161787728669836e-06,True
ext_k_traj_z50,0.39280336504722674,2.8156848352544297e-07,True,1.1851542067961004e-06,True
ext_k_traj_angv26,-0.39266010692514636,4.155283334203203e-05,True,0.0001188305070072683,True
med_k_traj_x20,-0.3922889661561999,0.00036347368587626676,True,0.0008555527538616774,True
ext_k_traj_mag23,-0.3922873152787695,0.0166581877094305,True,0.027158208415167064,True
med_k_traj_x24,0.39204757372972593,0.00694966280053887,True,0.012398830223688666,True
ext_k_traj_x16,-0.3917371245005652,0.013305831467747898,True,0.022318542098679704,True
med_d_traj_z43,0.3907478377840765,3.7806464417356694e-05,True,0.00010911056826332723,True
pair_corr_III_V3,-0.39067970085613785,0.00233667063458218,True,0.004649648791247177,True
ext_d_init_rotmax,-0.38980605193738094,9.434315150515627e-06,True,2.962374957261907e-05,True
pair_corr_V2_V5,0.3891429213985476,0.005272780515041479,True,0.009603556158486222,True
med_k_traj_x51,0.38901811086538746,0.016876681742871904,False,0.02742897550342535,False
ext_d_init30_magr,-0.38888038848725137,0.005793096382954272,True,0.01047829645303941,True
ext_d_traj_mag14,-0.38888038848725137,0.005793096382954272,True,0.01047829645303941,True
med_k_traj_angv14,-0.38798317441243474,4.3478143436521215e-09,False,2.4732132317151564e-08,False
ext_k_qareaL_az,-0.3879738203292626,0.004689319426594424,True,0.008645390418513591,True
ext_d_traj_angv2,-0.3875919341010922,3.5098325258094187e-06,True,1.2057849158688813e-05,True
ext_k_traj_z53,0.3867483981114194,3.7795491383660645e-07,True,1.5665407520332875e-06,True
ext_k_traj_angv18,-0.385871680905855,4.926343067544805e-05,True,0.00013811354671509543,True
ext_d_traj_z51,0.385683140361508,3.3116094597326975e-10,True,2.310767489680149e-09,True
pair_corr_AVR_AVL,-0.3855903151796227,0.001288155112711499,True,0.002721942835743006,True
med_k_traj_mag49,0.38542104177162184,0.0009929753075040284,True,0.002150305148663896,True
pair_corr_III_V1,0.3851473602238397,0.0010188103710216203,True,0.0022001819566766765,True
ext_k_traj_z49,0.38503010693347184,5.105670847201094e-07,True,2.0712928243167228e-06,True
med_k_traj_angv24,-0.3847277713976861,1.3398301312686274e-06,True,4.97289197657623e-06,True
ext_k_traj_angv16,-0.3844348066178581,2.3623777775861586e-05,True,7.024494528049753e-05,True
ext_d_init40_az,-0.3824840063013318,0.00013113240828558853,True,0.0003397324769115082,True
il_dpol_II,-0.381851645851411,0.0040660593337603634,True,0.007608716512519393,True
med_k_traj_y7,-0.3810919936633631,0.007378793051202028,True,0.013031164331144188,True
ext_d_traj_angv22,-0.3793437191315146,0.00016331940106288184,True,0.000414234991387277,True
ext_k_traj_y35,-0.3791446769175908,0.09483043295049119,True,0.1287921970002346,False
ext_k_traj_z54,0.377909737676829,4.97950912244745e-07,True,2.025344384000647e-06,True
pair_corr_I_AVL,0.377463287604777,2.6451052620134542e-08,True,1.3660576517635273e-07,True
med_k_init40_az,-0.3763194006589955,0.00032894368268103507,False,0.0007836746309699924,False
med_d_traj_x19,-0.37631710203475915,0.0016387318976533553,True,0.0033852751043628527,True
ext_k_traj_mag8,0.37617655249867804,0.021532550555819804,True,0.03439074707287599,True
ext_d_traj_z50,0.37614728775898604,2.6103506457077718e-09,True,1.5406956818651136e-08,True
ext_d_traj_z46,0.37394141535673253,8.004605674219206e-07,True,3.1339727951431804e-06,True
ext_d_traj_mag24,-0.37338784853443274,0.04309932426371165,True,0.0638960709103185,False
ext_d_traj_z47,0.3726641946025244,1.8490593289496966e-07,True,7.99730894339125e-07,True
ext_d_traj_z45,0.3724568461661907,4.145176600106197e-06,True,1.3965509146280535e-05,True
ext_d_traj_x50,0.37175130947740864,0.23530028096968447,False,0.2883851999394259,False
ext_d_traj_z49,0.3716482534226497,1.7628823617567336e-08,True,9.382119687993463e-08,True
ext_k_traj_z48,0.37145244844641806,1.2700395152617876e-06,True,4.736251874016643e-06,True
ext_d_w40_60_az,-0.37116474087356666,7.97345361914159e-06,True,2.5652299553385854e-05,True
ext_d_traj_z48,0.37110907139032084,5.149622876249328e-08,True,2.537085452913219e-07,True
ext_k_traj_y7,-0.37106296487121265,0.004363094388118585,True,0.008106577738871216,True
ext_d_traj_mag32,0.3706842030111428,0.27627867255037375,False,0.3323812382406795,False
med_d_traj_z4,-0.36885805000884153,0.3930916840373909,True,0.4504773313421195,False
med_k_traj_mag33,0.36866644965823075,0.37060394228137294,True,0.4290915850897902,False
med_d_traj_mag48,0.36865742978496585,0.0006465533189754743,True,0.001454281820618187,True
ext_k_tmax_magr,-0.3686407083114009,0.005095079516344469,True,0.009301482372861413,True
med_k_traj_y32,-0.36797705085930926,0.09335823831572537,False,0.12701250793387248,False
ext_d_init15_magr,0.3670439535503361,0.15810236407005873,True,0.20296051642681293,False
ext_d_traj_mag7,0.3670439535503361,0.15810236407005873,True,0.20296051642681293,False
med_d_init30_az,-0.3670112131525689,0.00034373486588728277,False,0.0008139724576818008,False
med_d_init_rotmax,-0.36612952951864347,1.8777503313240574e-06,True,6.792783456633111e-06,True
med_d_traj_angv54,0.36606229656962685,0.8968184873930921,False,0.9099183347801315,False
ext_d_traj_z44,0.36602636092634255,2.2224722818697673e-05,True,6.646250442924828e-05,True
med_k_traj_mag9,0.36492270209505673,0.11077960207259145,True,0.14764344249063546,False
med_k_traj_mag50,0.36434984049056957,0.0005523687863622592,True,0.0012586632722623322,True
ext_d_traj_z0,-0.3639290141406115,0.006049180312746534,True,0.010891299416298232,True
axisvar_initmag_std,0.363355276096492,0.0011695493086260119,True,0.00248806560236157,True
ext_d_w20_40_az,-0.36243140030542065,0.00035773877849588735,False,0.000843318141499314,False
ext_k_traj_x48,0.36218814805726035,0.8621288100719967,True,0.8823612984439602,False
med_d_traj_y44,-0.3617482193067303,0.2903419092089512,False,0.3466439524395843,False
ext_d_traj_angv38,-0.36065594031862197,0.0011588630471576805,True,0.0024720312283119,True
ext_d_traj_y41,-0.35887717910392164,0.8085335873820835,True,0.8412178477070054,False
ext_k_traj_angv8,-0.3581121659228019,9.705843505580211e-05,True,0.0002574015929689346,True
med_d_traj_z42,0.3580927066475998,0.00013616384915337434,True,0.0003498809217197998,True
ext_k_traj_z55,0.35608429374419936,6.574137024782717e-07,True,2.606412911340623e-06,True
ext_d_traj_z1,-0.355859328327109,0.014453350826685512,True,0.024012445288779105,True
med_d_traj_x53,0.35281451294504323,0.004949932559250288,False,0.009068137827331334,False
ext_d_w40_60_magr,-0.3526349085815433,0.0687089708841305,True,0.0967471607964887,False
med_d_traj_x23,0.3525838598386887,0.008516979446184066,True,0.014873924060632909,True
med_d_traj_mag31,0.35250277970031746,0.30897626256745925,False,0.3647313776172263,False
ext_k_traj_z47,0.3520890184766553,4.024975175141222e-06,True,1.3648403941623584e-05,True
ext_d_traj_angv16,-0.35094938601193265,7.381741556375942e-05,True,0.0002012037195053859,True
ext_k_traj_y25,-0.3505754405661825,0.007235273271694569,True,0.01282096956722401,True
ext_k_traj_y44,-0.3505253086536067,0.4365324028185015,True,0.4934255451765131,False
med_k_traj_angv0,-0.3497087941869894,2.5826154311679896e-05,True,7.62162824611606e-05,True
pair_lag_AVR_V4,0.3474837960768231,0.0010100445567114823,False,0.002184256135037228,False
axisvar_planarity_range,-0.3473944180517215,0.0002269936824515556,True,0.0005612284747227437,True
